marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	36626523	R11N3QYPTIJP8V	B005KUL00O	912129493	Eastern Jungle Gym Easy 1-2-3 A-Frame Swing Set Bracket Heavy Duty for EZ, Simple Install - DIY Swing Set Parts	Toys	5	0	0	N	Y	Five Stars	perfect	2015-08-31
US	28845129	RK99G69O56VZT	B00CIXVITO	191792153	Snap Circuits Jr. SC-100	Toys	5	0	0	N	Y	My daughter and son love playing with this.	Great toy for my kids. They are science obsessed. This has easy to read diagrams and pictures. It is safe for kids who don't put things in their mouths. Great learning toy.	2015-08-31
US	39604586	R27UY4FCI88O0S	B009P8SHQW	536098308	Exclusive Transformers - G2 Bumblebee Autobot Legends Class	Toys	5	0	0	N	Y	Fun toy for transformer fan	This was to replace a broken one after 2+years of constant play. These are great and hold up really well.	2015-08-31
US	15240638	R3Q894GPWXXTJ6	B011J734X2	805693884	2" Punch Balloons (250 count capsules with Free Vending Display)	Toys	5	0	0	N	Y	Five Stars	I'm enjoying them.	2015-08-31
US	39969911	RU5TJTE3E8X9Q	B007URPGN2	567093895	Banzai Plummet Falls Adventure Water Slide	Toys	4	0	0	N	Y	Four Stars	kids had fun hard to regulate water.	2015-08-31
US	28369529	R2Z6KGQV1F2HOS	B00061HIO4	507228809	Tamiya Models Modern United States Navy Aircraft Set #1	Toys	4	0	0	N	Y	Four Stars	k	2015-08-31
US	42962260	R26VC64YYSOJL3	B00ACA39NS	572011862	Thomas the Train: Take-n-Play Stafford	Toys	5	0	1	N	Y	Five Stars	Great	2015-08-31
US	8966116	R1QSUN0F23VMXG	B00DPK10O2	949170474	Syma S111G 3.5 Channel RC Helicopter with Gyro	Toys	5	0	0	N	Y	Its really good one. Only drawback is it works in indoor ...	Its really good one. Only drawback is it works in indoor and once charged it can fly update to 10 mins	2015-08-31
US	39153150	R1QQ8V3NNI4KOE	B00NA7L3NI	573825850	Nerf Zombie Strike Clear Shot	Toys	4	0	1	N	Y	Perfect for killing zombies!	My grandson liked the scope alot.  It makes noise which all boys love.	2015-08-31
US	7386459	R1DZR8QVAIOTGP	B000BXHIY2	394530898	CHH Imports 15 Inch Backgammon Set In Brown Vinyl Map Design Case	Toys	2	0	0	N	Y	i was hoping for something of better quality	the playing chips are too small and cheaply made.not really worth this price.i was hoping for something of better quality	2015-08-31
US	673767	R1PUPI0UKAXKKF	B0085XYISO	100074555	Disney Gold Master Key with Mickey Icon Pewter Key Ring	Toys	3	0	0	N	Y	Not  satisfied	Doesn't look like the gold color mentioned in the description or like the picture..	2015-08-31
US	21832810	R2S5GUS9GXM8BZ	B00BZ4GO2I	317719517	Toysmith Get Outside GO! Spring Ring	Toys	4	1	1	N	Y	Four Stars	Fun. Good for all ages. Can create many of your own games.	2015-08-31
US	12478080	R2UV1JSRSKC1U1	B00MJNCESC	874427170	Sidewinder AC/DC Electric Air Pump	Toys	2	0	0	N	Y	Seems cheaply made.	I bought this for an air mattress so I could fill it up using the car port, but it doesn't even fit in the air mattress hole because it's too small and doesn't appear to be standard.	2015-08-31
US	24971868	R2ITQ6HPJ438GO	B00GSN5FBW	288504529	LEGO Friends 41037 Stephanie's Beach House, 369 Pcs	Toys	4	0	0	N	Y	Four Stars	Good.	2015-08-31
US	23766745	R3CKM8Y9HAJC7S	B00BU4MKQC	632935306	PlasmaCar® Purple and Green - Exclusive Limited Edition	Toys	5	0	0	N	Y	Five Stars	Christmas toy for my 2 yr old grandson. He loves it and so does his 4 year old sister.	2015-08-31
US	13965917	R1NA3ZF53VS9ER	B00MMXYQUI	811232678	Good Nuoya001 Sexy Anime Keumaya Final Hyper Nurse Commander Erika 1/7 Scale PVC Naked Figure	Toys	5	0	0	N	Y	cool model	my first model like this. yes it has to be put together and the instructions are not in English at all. just bring up the amazon pic and go from there. it has lots of spare parts so you can configure it different ways. watch the needles on the figure pretty sure they're real. if not they are so close to the real things its uncanny	2015-08-31
US	41523652	R1O4LMCH20X6VV	B00N20LPA4	313506698	BDC Toy Assortment Stocking Stuffers, 100 Pieces	Toys	1	0	1	N	Y	Poor quality	Poor quality	2015-08-31
US	1992388	R2N4EGF1WNIZ6Y	B00NHQGGXY	625395384	LEGO Creator Future Flyers	Toys	5	0	0	N	Y	Five Stars	I built the robot and this was a fun build.  For the price was worth it.	2015-08-31
US	19608213	R3D8DWQA1B6R1J	B004781SW0	433493801	Square Shooters The first deck of cards on dice	Toys	4	4	4	N	Y	Novel and practical at the same time	It's tough to convey the amount of game design and gameplay potential that's in this. If you like chucking dice, card games adapted to other mediums, or combination dice+card games, this is your sandbox.<br />Nice, large, well-engraved/painted dice. Goal cards are tiny, but they're only goal cards - nobody really handles the cards that much. Score chips are passable.<br />These dice are made to fulfill Poker and Rummy requirements. If you roll all 9, you will get a decent-to-outstanding hand with every roll. They're great game-design tools, the normal game is great, adaptations of other card games I've played on these were great. Basically, greatness.<br /><br />EDIT: Over a year later, this is still my most-played dice game. I own two sets now (engraved one set with a dot to tell them apart) and have adapted Canasta to the dice. People love it! The dice are my favorite dice, and have been since I got them. The engravings and printing on them are top-notch and don't wear away. This is one of two dice games whose dice I consider to be of heirloom quality - suitable for just about anyone who appreciates this sort of thing. The inclusion of the Jokers does necessitate some rules to deal with them (for games that don't use them), but beyond that, you'll never run out of new ways to play with these. I have a LOT of dice that take after card decks, and these have the most effort put into their design and workmanship.	2015-08-31
US	1568033	R71H0ILUX5OP6	B00WS3LKS8	363360701	Original JJRC H11C 2.4G 4CH 6-Axis Gyro CF mode One Key Return RC Quadcopter with 2.0MP HD Camera	Toys	2	1	3	N	Y	That minus the missing charger and i'd say spend your money on a better product. Having to borrow a charger with a ...	Get what you pay for...the drone i got had a slight pull to one side straight out of the box that i couldn't correct with the trim button at all and after about 4 flights one of the rotors has stopped spinning all together. That minus the missing charger and i'd say spend your money on a better product. Having to borrow a charger with a new product was bad enough but a dead rotor after a handful of flights and i'd say its junk!!	2015-08-31
US	978895	R3QAJ0B1J1GF0I	B008C4SQO8	813150447	MANIC PANIC AMPLIFIED Semi-Permanent VEGAN Hair Dye Color ALL COLORS 4 Oz NEW	Toys	5	0	0	N	Y	Great color, holds up nice.	Absolutely love this color. Great product. I switched to this from the normal version of this color and I like how this is holding up in comparison.	2015-08-31
US	35841652	RW6CTXQSD5ZEK	B00CMNX7VM	596177802	VTech Touch and Teach Word Book	Toys	5	0	0	N	Y	Great Toy	My Twin Grand Kids just love this book.  It works great and they enjoy it  very much.	2015-08-31
US	1808626	R2XG1HA49OBZSA	B009K86TIK	654602749	Yu-Gi-Oh! - Swords of Concealing Light (LCYW-EN281) - Legendary Collection 3: Yugi's World - 1st Edition - Ultra Rare	Toys	4	0	0	N	Y	Look pretty too pretty	Came pretty fast but had a lot of scratches	2015-08-31
US	38409284	R1866GIGPEC0KN	B00PNY77HC	952471017	Disney Princess Palace Pets - Furry Tail Friends Doll - Rapunzel's Peacock, Sundrop	Toys	5	0	0	N	Y	Five Stars	One of my girls favorite toys.	2015-08-31
US	23776153	R1KMGPIJMRITSS	B004QXEINM	904056743	Drinking Games - Loaded Dice Drink & Dare Game #00139	Toys	3	0	0	N	Y	Three Stars	This game is fun for a little while, but quickly gets old.	2015-08-31
US	22484067	R17KBCO3IP646P	B0061EQFOO	239260702	Like Bugaboo Doll Stroller	Toys	4	0	0	N	N	Very nice and cute ~	I bought this for my granddaughter's 3rd birthday.  It was a little challenging for me to figure out how to put it together, but not bad.  I thought it looked nice and sturdy and I was pleased with my purchase.  It turned out that the newly three-year-old later felt compelled to bite the cushion on the handle.  I didn't witness this myself, but heard that it was torn to the point that her Mom removed the cushion completely.  ...Wish I could have the chance to see that pre-damaged cushion on the handle again to see how it succumbed to a child's mouth so easily.  Obviously, it was not intended to be a chew toy.	2015-08-31
US	23471972	R2AWBID063OPDI	B00E8CADJ4	208039769	12 Pack of 18 Inch Multi Color Foam Baton LED Light Sticks - Multicolor Color Changing 3 Model Flashing	Toys	5	0	0	N	Y	Five Stars	Love these	2015-08-31
US	8886274	RISRSEAWJHGF1	B0002AHR04	156171137	Maxitronix  200-in-One Electronic Project Lab	Toys	5	1	2	N	Y	It was great to be a child again assembling circuits with electronics ...	I didn't know that this project lab still exists after seeing it in a Radio Shack 1992 catalog. It was great to be a child again assembling circuits with electronics parts. The terminals save you having all the electronic parts scattered around after some time playing with all the circuits described in the included manual. Recommended for initiating your child in the world of electronics and digital circuits.	2015-08-31
US	12884463	R26GO8P4V133H5	B00WS2GNEA	607115000	Honovi(Tm) Baby Air Boat with a inflator pump	Toys	2	0	0	N	Y	Two Stars	Steering wheel doesn't stay on and horn barely beeps.	2015-08-31
US	14914321	R244FS45YHZE3A	B0013SKQ0W	858944086	Daron Skymarks Qantas A380-8 New Livery Model Kit with Gear (1/200 Scale)	Toys	5	0	0	N	Y	Solid and well made.	Very happy with the product,brilliant detail.	2015-08-31
US	43801871	R1WF1ZEWG7JA08	B00B1Z6FKW	370258828	Educational Insights Nancy B's Science Club Binoculars and Wildlife Activity Journal	Toys	5	0	0	N	Y	Great for kids.	My 6-year-old loves these. The activity book is still a bit advanced, but these are the perfect binoculars for kids.	2015-08-31
US	8273344	RMKUH1YVMR5G0	B00OVQQYWC	21799589	Holy Stone Magnetic Drawing Board Colorful Erasable Large Size Doodle Sketch	Toys	5	1	1	N	Y	Five Stars	great	2015-08-31
US	36923989	RIPKKLWXU0XQ7	B004S8F7QM	829220659	Cards Against Humanity	Toys	5	0	0	N	Y	Five Stars	This game is a blast!	2015-08-31
US	16343477	R32N90N95ZQ6AC	B0058M6GWQ	71930696	Disney Store Toy Story 3 Sheriff Woody Costume for Boys Size Medium 7/8	Toys	5	0	0	N	N	Costume is awesome though. Fits my son perfect	I ordered direct from the disney store. Saved $50. Costume is awesome though. Fits my son perfect.	2015-08-31
US	47303281	R1PHRENROQP1JT	B00MYL74AC	139780575	Star Wars The Black Series Bossk 6" Figure	Toys	5	0	0	N	Y	Five Stars	thanks	2015-08-31
US	19307330	RNQ6C5UEOXQ2L	B0042RU0B6	363603451	Fisher-Price Grow with Me 1,2,3 Roller Skates	Toys	1	0	1	N	Y	waste of time and money	waste of time and money. Buy a pair of inline skates or go to a skating ring instead, way better.	2015-08-31
US	43366690	R2TB49TZ6T6S3T	B003CMM6EQ	118322266	The Party Continues 50th Birthday Party Giant Sign Banner Decoration, Multi , 65" x 20" plastic	Toys	5	1	1	N	Y	Great sign!	Bought this for a surprise Birthday party, I was pleasantly surprised with how thick the sign was and the metal reinforcements on the corners to help with hanging it up. Very happy, would purchase again if I needed to.	2015-08-31
US	23954840	R3H54PSPHI1RIL	B0062DQOKY	156205530	Magic: the Gathering - Coiling Oracle - Arena 2006 - Arena Promos	Toys	5	0	0	N	Y	Five Stars	Great experience, card arrived promptly and in a perfect fit sleeve.	2015-08-31
US	41137196	R2VFFZDOHHX92K	B0036INP7I	695284142	Tropical Fish Luau Party Favors (1 DZ)	Toys	5	0	0	N	Y	Five Stars	I was pleased with the product.	2015-08-31
US	676676	R2YJ7R6LQ7EMGF	B008CH5XC8	609291101	Lakeshore Hear Myself Sound Phone	Toys	1	0	5	N	Y	DISAPPOINTED	My nearly 3 yr old granddaughter is not as fascinated as I thought she would be when I read the reviews when shopping for it.  It's turning out to be an unused toy.	2015-08-31
US	12744104	R1DQJW1LM68RJ7	B004ZAKI1M	103532988	Lakeshore Allowance Game	Toys	5	0	0	N	Y	Five Stars	FUN GAME!	2015-08-31
US	382295	R44STGEN0YTRZ	B00TL5YUS8	671154366	LEGO Painting Easter Eggs Set #40121	Toys	5	0	0	N	Y	Five Stars	great!	2015-08-31
US	4072297	R165VTPKTWNMN5	B00MSTOR0U	894778370	One Piece ZORO Weapons Swords Metal Keychain Keyring New in Box	Toys	2	0	0	N	Y	I kind of like the product but there were some defects	I kind of like the product but there were some defects. The red sword was bent, the ring on the white sword (the golden circle thing) was al	2015-08-31
US	11916403	R2P90IVIU0P3JE	B00TQ5EXQM	45715345	Funko POP Movies: Harry Potter Ron Weasley Action Figure	Toys	5	0	0	N	Y	Five Stars	love it	2015-08-31
US	28820853	R2YH4EAKDE6PT0	B001PAHGJM	472213238	Little Tikes Princess  Cozy Coupe - 30th Anniversary	Toys	5	0	0	N	Y	My Granddaughter Loves It	My granddaughter loves her Cozy Coup.  I was so excited when my daughter got this for her daughter - as I have many fond memories of both of my children playing with their cozy coup's when they were toddlers.  The design hasn't changed a lot in the over 25 years since my kids had these - I guess if something isn't broke, don't fix it.  One nice feature about the newer models is they are taller and I am able to push my 18 month old granddaughter in her &#34;car&#34; without it breaking my back.  I am only 5'5&#34; and I think anyone much taller then me would have to bend though.<br /><br />I put the coup together and used the on-line video instruction and it made the job very easy.  I did it by myself and had no issues.  I am a visual person so this was much better than the instruction manual.  Following the video step-by-step will assure you don't put anything together bassackwards .... you do not want to try and take this baby apart believe me.  After I put it together we took it for a few spins in the house on the hardwood floors and one of the front wheels did not operate properly - it was kind of &#34;frozen&#34; and wouldn't swivel like it should.  I called Little Tikes and their rep was very friendly and helpful.  Once we took it outside on the concrete it worked perfectly.  Couldn't get the necessary traction inside (probably not an ideal inside toy anyway but with grandparents, we have a whole different set of rules than we did for our own kids lol!) .<br /><br />Get one of these for your kids or grandkids - they will love it - and so will you.	2015-08-31
US	2246576	R3TY5HBOT5F85B	B009F7OUQE	590538471	Disney Princess Little Kingdom Magiclip 7-Doll Giftset (Discontinued by manufacturer)	Toys	5	0	0	N	Y	Five Stars	Loved it. Thank you :)	2015-08-31
US	20962528	R2FLBSX5NOAN4E	B00M5AT31U	468433584	AmiGami Penguin and Polar Bear Figure 2-Pack	Toys	4	0	0	N	Y	Four Stars	Christmas gift for 8yr	2015-08-31
US	19144643	R2L83OPONJQLEF	B0034DSDUY	542152536	Jumbo Quarter (3")	Toys	5	0	0	N	Y	The Quarter design matches up perfect to a real Quarter	Fast shipping. The Quarter design matches up perfect to a real Quarter.	2015-08-31
US	42216096	R2RJSSZHXBU542	B00CS16EJU	885936987	VTech Touch and Swipe Baby Phone	Toys	3	0	0	N	Y	Three Stars	Well made and fun	2015-08-31
